[2026/02/16  3:40:02.39] Starting... 
[INFO] Waiting for server... (36/60
[INFO] Waiting for server... (35/60
[OK] Node.js found 
[OK] Changed to C:\Users\user\dev\study-visualizer\scripts\.. 
[INFO] Starting dev server... 
▲ Next.js 16.1.6 (Turbopack)
- Local:         http://localhost:4000
- Network:       http://172.19.80.1:4000
- Environments: .env.local

✓ Starting...
✓ Ready in 1063ms
 GET / 200 in 76ms (compile: 34ms, render: 41ms)
 GET / 200 in 83ms (compile: 3ms, render: 80ms)
 GET / 200 in 86ms (compile: 37ms, render: 49ms)
 GET / 200 in 70ms (compile: 6ms, render: 64ms)
 GET / 200 in 70ms (compile: 33ms, render: 37ms)
 GET / 200 in 42ms (compile: 3ms, render: 39ms)
 GET / 200 in 38ms (compile: 2ms, render: 36ms)
 GET / 200 in 76ms (compile: 5ms, render: 72ms)
 GET / 200 in 78ms (compile: 20ms, render: 59ms)
 GET / 200 in 37ms (compile: 2ms, render: 35ms)
 GET / 200 in 37ms (compile: 2ms, render: 35ms)
 GET / 200 in 74ms (compile: 5ms, render: 70ms)
 GET / 200 in 76ms (compile: 20ms, render: 57ms)
 GET / 200 in 40ms (compile: 2ms, render: 38ms)
 GET / 200 in 75ms (compile: 5ms, render: 70ms)
 GET / 200 in 77ms (compile: 20ms, render: 56ms)
 GET / 200 in 41ms (compile: 7ms, render: 35ms)
 GET / 200 in 53ms (compile: 3ms, render: 50ms)
 GET / 200 in 91ms (compile: 3ms, render: 88ms)
 GET / 200 in 109ms (compile: 39ms, render: 70ms)
 GET / 200 in 45ms (compile: 4ms, render: 41ms)
 GET / 200 in 73ms (compile: 2ms, render: 71ms)
 GET / 200 in 77ms (compile: 32ms, render: 45ms)
 GET / 200 in 38ms (compile: 5ms, render: 33ms)
 GET / 200 in 42ms (compile: 4ms, render: 38ms)
 GET / 200 in 49ms (compile: 4ms, render: 46ms)
 GET / 200 in 48ms (compile: 6ms, render: 42ms)
 GET / 200 in 89ms (compile: 6ms, render: 83ms)
 GET / 200 in 91ms (compile: 25ms, render: 66ms)
 GET / 200 in 43ms (compile: 3ms, render: 40ms)
 GET / 200 in 127ms (compile: 6ms, render: 122ms)
 GET / 200 in 132ms (compile: 21ms, render: 112ms)
 GET / 200 in 73ms (compile: 7ms, render: 66ms)
 GET / 200 in 102ms (compile: 3ms, render: 99ms)
 GET / 200 in 109ms (compile: 4ms, render: 105ms)
 GET / 200 in 111ms (compile: 19ms, render: 92ms)
 GET / 200 in 47ms (compile: 7ms, render: 41ms)
 GET / 200 in 43ms (compile: 2ms, render: 41ms)
 GET / 200 in 41ms (compile: 5ms, render: 36ms)
 GET / 200 in 77ms (compile: 5ms, render: 72ms)
 GET / 200 in 79ms (compile: 21ms, render: 58ms)
 GET / 200 in 69ms (compile: 2ms, render: 67ms)
 GET / 200 in 109ms (compile: 33ms, render: 76ms)
 GET / 200 in 87ms (compile: 7ms, render: 81ms)
 GET / 200 in 91ms (compile: 27ms, render: 64ms)
 GET / 200 in 39ms (compile: 3ms, render: 37ms)
 GET / 200 in 45ms (compile: 5ms, render: 41ms)
 GET / 200 in 70ms (compile: 5ms, render: 65ms)
 GET / 200 in 73ms (compile: 20ms, render: 53ms)
 GET / 200 in 79ms (compile: 3ms, render: 76ms)
 GET / 200 in 101ms (compile: 33ms, render: 68ms)
 GET / 200 in 77ms (compile: 7ms, render: 71ms)
 GET / 200 in 81ms (compile: 38ms, render: 42ms)
 GET / 200 in 38ms (compile: 2ms, render: 36ms)
 GET / 200 in 40ms (compile: 5ms, render: 35ms)
 GET / 200 in 46ms (compile: 5ms, render: 41ms)
 GET / 200 in 45ms (compile: 6ms, render: 40ms)
 GET / 200 in 38ms (compile: 2ms, render: 36ms)
 GET / 200 in 45ms (compile: 5ms, render: 40ms)
 GET / 200 in 71ms (compile: 5ms, render: 65ms)
 GET / 200 in 73ms (compile: 20ms, render: 53ms)
 GET / 200 in 75ms (compile: 2ms, render: 72ms)
 GET / 200 in 109ms (compile: 34ms, render: 75ms)
 GET / 200 in 76ms (compile: 6ms, render: 70ms)
 GET / 200 in 79ms (compile: 21ms, render: 58ms)
 GET / 200 in 55ms (compile: 3ms, render: 52ms)
 GET / 200 in 131ms (compile: 8ms, render: 123ms)
 GET / 200 in 133ms (compile: 29ms, render: 104ms)
 GET / 200 in 136ms (compile: 48ms, render: 88ms)
 GET / 200 in 159ms (compile: 3ms, render: 156ms)
 GET / 200 in 165ms (compile: 37ms, render: 128ms)
 GET / 200 in 167ms (compile: 56ms, render: 112ms)
 GET / 200 in 140ms (compile: 79ms, render: 61ms)
 GET / 200 in 40ms (compile: 3ms, render: 38ms)
 GET / 200 in 108ms (compile: 3ms, render: 105ms)
 GET / 200 in 109ms (compile: 18ms, render: 91ms)
 GET / 200 in 113ms (compile: 69ms, render: 44ms)
 GET / 200 in 44ms (compile: 2ms, render: 42ms)
 GET / 200 in 43ms (compile: 6ms, render: 37ms)
 GET / 200 in 78ms (compile: 5ms, render: 72ms)
 GET / 200 in 80ms (compile: 23ms, render: 58ms)
 GET / 200 in 40ms (compile: 3ms, render: 37ms)
 GET / 200 in 41ms (compile: 6ms, render: 35ms)
 GET / 200 in 42ms (compile: 2ms, render: 40ms)
 GET / 200 in 41ms (compile: 6ms, render: 35ms)
 GET / 200 in 39ms (compile: 2ms, render: 37ms)
 GET / 200 in 47ms (compile: 6ms, render: 41ms)
 GET / 200 in 73ms (compile: 6ms, render: 67ms)
 GET / 200 in 76ms (compile: 20ms, render: 56ms)
 GET / 200 in 45ms (compile: 3ms, render: 42ms)
 GET / 200 in 108ms (compile: 5ms, render: 102ms)
 GET / 200 in 111ms (compile: 21ms, render: 89ms)
 GET / 200 in 113ms (compile: 37ms, render: 76ms)
 GET / 200 in 43ms (compile: 2ms, render: 41ms)
 GET / 200 in 120ms (compile: 10ms, render: 110ms)
 GET / 200 in 123ms (compile: 30ms, render: 93ms)
 GET / 200 in 124ms (compile: 45ms, render: 79ms)
 GET / 200 in 40ms (compile: 3ms, render: 38ms)
 GET / 200 in 44ms (compile: 3ms, render: 42ms)
 GET / 200 in 71ms (compile: 5ms, render: 66ms)
 GET / 200 in 73ms (compile: 20ms, render: 53ms)
 GET / 200 in 52ms (compile: 3ms, render: 49ms)
 GET / 200 in 44ms (compile: 7ms, render: 37ms)
 GET / 200 in 41ms (compile: 6ms, render: 35ms)
 GET / 200 in 44ms (compile: 5ms, render: 39ms)
 GET / 200 in 53ms (compile: 2ms, render: 51ms)
 GET / 200 in 60ms (compile: 8ms, render: 52ms)
 GET / 200 in 93ms (compile: 7ms, render: 86ms)
 GET / 200 in 96ms (compile: 28ms, render: 68ms)
 GET / 200 in 69ms (compile: 2ms, render: 67ms)
 GET / 200 in 118ms (compile: 33ms, render: 85ms)
 GET / 200 in 101ms (compile: 6ms, render: 95ms)
 GET / 200 in 103ms (compile: 23ms, render: 80ms)
 GET / 200 in 41ms (compile: 2ms, render: 38ms)
 GET / 200 in 45ms (compile: 6ms, render: 39ms)
 GET / 200 in 73ms (compile: 5ms, render: 68ms)
 GET / 200 in 77ms (compile: 20ms, render: 57ms)
 GET / 200 in 76ms (compile: 3ms, render: 73ms)
 GET / 200 in 113ms (compile: 35ms, render: 78ms)
 GET / 200 in 95ms (compile: 22ms, render: 74ms)
 GET / 200 in 84ms (compile: 39ms, render: 46ms)
 GET / 200 in 40ms (compile: 3ms, render: 37ms)
 GET / 200 in 113ms (compile: 5ms, render: 107ms)
 GET / 200 in 115ms (compile: 21ms, render: 94ms)
 GET / 200 in 117ms (compile: 37ms, render: 80ms)
 GET / 200 in 46ms (compile: 3ms, render: 43ms)
 GET / 200 in 125ms (compile: 6ms, render: 119ms)
 GET / 200 in 127ms (compile: 22ms, render: 105ms)
 GET / 200 in 131ms (compile: 50ms, render: 81ms)
 GET / 200 in 38ms (compile: 3ms, render: 35ms)
 GET / 200 in 111ms (compile: 5ms, render: 106ms)
 GET / 200 in 113ms (compile: 27ms, render: 86ms)
 GET / 200 in 42ms (compile: 9ms, render: 33ms)
 GET / 200 in 44ms (compile: 3ms, render: 41ms)
 GET / 200 in 112ms (compile: 5ms, render: 107ms)
 GET / 200 in 114ms (compile: 20ms, render: 94ms)
 GET / 200 in 82ms (compile: 32ms, render: 50ms)
 GET / 200 in 39ms (compile: 2ms, render: 37ms)
 GET / 200 in 107ms (compile: 6ms, render: 102ms)
 GET / 200 in 109ms (compile: 21ms, render: 88ms)
 GET / 200 in 111ms (compile: 36ms, render: 75ms)
 GET / 200 in 104ms (compile: 2ms, render: 102ms)
 GET / 200 in 106ms (compile: 18ms, render: 88ms)
 GET / 200 in 81ms (compile: 4ms, render: 76ms)
 GET / 200 in 45ms (compile: 8ms, render: 38ms)
 GET / 200 in 61ms (compile: 3ms, render: 58ms)
 GET / 200 in 100ms (compile: 6ms, render: 94ms)
 GET / 200 in 120ms (compile: 39ms, render: 81ms)
 GET / 200 in 53ms (compile: 5ms, render: 49ms)
 GET / 200 in 41ms (compile: 3ms, render: 38ms)
 GET / 200 in 40ms (compile: 5ms, render: 35ms)
 GET / 200 in 81ms (compile: 5ms, render: 75ms)
 GET / 200 in 83ms (compile: 21ms, render: 63ms)
 GET / 200 in 75ms (compile: 2ms, render: 73ms)
 GET / 200 in 95ms (compile: 33ms, render: 62ms)
 GET / 200 in 65ms (compile: 10ms, render: 54ms)
 GET / 200 in 40ms (compile: 4ms, render: 36ms)
 GET / 200 in 42ms (compile: 2ms, render: 40ms)
 GET / 200 in 38ms (compile: 2ms, render: 36ms)
 GET / 200 in 75ms (compile: 5ms, render: 71ms)
 GET / 200 in 78ms (compile: 21ms, render: 58ms)
 GET / 200 in 39ms (compile: 3ms, render: 36ms)
 GET / 200 in 39ms (compile: 5ms, render: 35ms)
 GET / 200 in 73ms (compile: 2ms, render: 71ms)
 GET / 200 in 78ms (compile: 33ms, render: 45ms)
 GET / 200 in 69ms (compile: 2ms, render: 66ms)
 GET / 200 in 94ms (compile: 32ms, render: 62ms)
 GET / 200 in 68ms (compile: 11ms, render: 57ms)
 GET / 200 in 42ms (compile: 3ms, render: 39ms)
 GET / 200 in 46ms (compile: 2ms, render: 44ms)
 GET / 200 in 37ms (compile: 2ms, render: 35ms)
 GET / 200 in 60ms (compile: 5ms, render: 55ms)
 GET / 200 in 54ms (compile: 3ms, render: 51ms)
 GET / 200 in 42ms (compile: 2ms, render: 40ms)
 GET / 200 in 46ms (compile: 6ms, render: 40ms)
 GET / 200 in 77ms (compile: 5ms, render: 72ms)
 GET / 200 in 79ms (compile: 22ms, render: 57ms)
 GET / 200 in 43ms (compile: 3ms, render: 40ms)
 GET / 200 in 111ms (compile: 5ms, render: 105ms)
 GET / 200 in 113ms (compile: 22ms, render: 92ms)
 GET / 200 in 115ms (compile: 39ms, render: 77ms)
 GET / 200 in 74ms (compile: 2ms, render: 72ms)
 GET / 200 in 109ms (compile: 33ms, render: 76ms)
 GET / 200 in 78ms (compile: 6ms, render: 72ms)
 GET / 200 in 83ms (compile: 22ms, render: 61ms)
 GET / 200 in 87ms (compile: 3ms, render: 84ms)
 GET / 200 in 115ms (compile: 37ms, render: 78ms)
 GET / 200 in 97ms (compile: 7ms, render: 90ms)
 GET / 200 in 72ms (compile: 25ms, render: 47ms)
 GET / 200 in 39ms (compile: 2ms, render: 37ms)
 GET / 200 in 77ms (compile: 6ms, render: 71ms)
 GET / 200 in 79ms (compile: 21ms, render: 58ms)
 GET / 200 in 44ms (compile: 7ms, render: 37ms)
 GET / 200 in 112ms (compile: 4ms, render: 109ms)
 GET / 200 in 114ms (compile: 21ms, render: 94ms)
 GET / 200 in 135ms (compile: 68ms, render: 67ms)
 GET / 200 in 46ms (compile: 8ms, render: 38ms)
 GET / 200 in 49ms (compile: 3ms, render: 46ms)
 GET / 200 in 123ms (compile: 6ms, render: 117ms)
 GET / 200 in 125ms (compile: 24ms, render: 102ms)
 GET / 200 in 128ms (compile: 41ms, render: 87ms)
 GET / 200 in 137ms (compile: 3ms, render: 134ms)
 GET / 200 in 139ms (compile: 19ms, render: 120ms)
 GET / 200 in 83ms (compile: 5ms, render: 79ms)
 GET / 200 in 86ms (compile: 21ms, render: 66ms)
 GET / 200 in 40ms (compile: 3ms, render: 37ms)
 GET / 200 in 77ms (compile: 5ms, render: 72ms)
 GET / 200 in 79ms (compile: 20ms, render: 59ms)
 GET / 200 in 43ms (compile: 8ms, render: 35ms)
 GET / 200 in 38ms (compile: 2ms, render: 36ms)
 GET / 200 in 106ms (compile: 6ms, render: 101ms)
 GET / 200 in 110ms (compile: 37ms, render: 73ms)
 GET / 200 in 62ms (compile: 18ms, render: 45ms)
 GET / 200 in 46ms (compile: 3ms, render: 43ms)
 GET / 200 in 108ms (compile: 5ms, render: 103ms)
 GET / 200 in 111ms (compile: 21ms, render: 90ms)
 GET / 200 in 113ms (compile: 36ms, render: 77ms)
 GET / 200 in 69ms (compile: 2ms, render: 66ms)
 GET / 200 in 104ms (compile: 32ms, render: 72ms)
 GET / 200 in 80ms (compile: 6ms, render: 73ms)
 GET / 200 in 82ms (compile: 22ms, render: 60ms)
 GET / 200 in 52ms (compile: 3ms, render: 50ms)
 GET / 200 in 41ms (compile: 2ms, render: 39ms)
 GET / 200 in 75ms (compile: 3ms, render: 72ms)
 GET / 200 in 78ms (compile: 38ms, render: 40ms)
 GET / 200 in 65ms (compile: 3ms, render: 62ms)
 GET / 200 in 55ms (compile: 8ms, render: 47ms)
 GET / 200 in 90ms (compile: 6ms, render: 83ms)
 GET / 200 in 92ms (compile: 25ms, render: 68ms)
 GET / 200 in 37ms (compile: 2ms, render: 34ms)
 GET / 200 in 78ms (compile: 3ms, render: 76ms)
 GET / 200 in 98ms (compile: 34ms, render: 65ms)
 GET / 200 in 45ms (compile: 6ms, render: 39ms)
 GET / 200 in 36ms (compile: 2ms, render: 34ms)
 GET / 200 in 78ms (compile: 3ms, render: 76ms)
 GET / 200 in 103ms (compile: 33ms, render: 70ms)
 GET / 200 in 51ms (compile: 7ms, render: 43ms)
 GET / 200 in 50ms (compile: 2ms, render: 48ms)
 GET / 200 in 89ms (compile: 3ms, render: 87ms)
 GET / 200 in 92ms (compile: 19ms, render: 73ms)
 GET / 200 in 57ms (compile: 4ms, render: 53ms)
 GET / 200 in 55ms (compile: 3ms, render: 52ms)
 GET / 200 in 112ms (compile: 8ms, render: 103ms)
 GET / 200 in 115ms (compile: 27ms, render: 88ms)
 GET / 200 in 119ms (compile: 44ms, render: 75ms)
 GET / 200 in 48ms (compile: 3ms, render: 45ms)
 GET / 200 in 101ms (compile: 8ms, render: 93ms)
 GET / 200 in 105ms (compile: 23ms, render: 82ms)
 GET / 200 in 73ms (compile: 5ms, render: 68ms)
 GET / 200 in 43ms (compile: 3ms, render: 40ms)
 GET / 200 in 73ms (compile: 5ms, render: 68ms)
 GET / 200 in 75ms (compile: 20ms, render: 55ms)
 GET / 200 in 48ms (compile: 8ms, render: 41ms)
 GET / 200 in 36ms (compile: 2ms, render: 34ms)
 GET / 200 in 40ms (compile: 5ms, render: 35ms)
 GET / 200 in 77ms (compile: 5ms, render: 72ms)
 GET / 200 in 79ms (compile: 20ms, render: 59ms)
 GET / 200 in 134ms (compile: 3ms, render: 131ms)
 GET / 200 in 141ms (compile: 31ms, render: 110ms)
 GET / 200 in 143ms (compile: 46ms, render: 97ms)
 GET / 200 in 89ms (compile: 32ms, render: 57ms)
 GET / 200 in 40ms (compile: 2ms, render: 37ms)
 GET / 200 in 90ms (compile: 6ms, render: 84ms)
 GET / 200 in 92ms (compile: 20ms, render: 72ms)
 GET / 200 in 44ms (compile: 4ms, render: 40ms)
 GET / 200 in 64ms (compile: 5ms, render: 60ms)
 GET / 200 in 133ms (compile: 10ms, render: 123ms)
 GET / 200 in 136ms (compile: 30ms, render: 105ms)
 GET / 200 in 95ms (compile: 40ms, render: 55ms)
 GET / 200 in 131ms (compile: 3ms, render: 128ms)
 GET / 200 in 133ms (compile: 18ms, render: 115ms)
 GET / 200 in 81ms (compile: 5ms, render: 76ms)
 GET / 200 in 84ms (compile: 18ms, render: 66ms)
 GET / 200 in 37ms (compile: 2ms, render: 34ms)
 GET / 200 in 44ms (compile: 5ms, render: 39ms)
 GET / 200 in 69ms (compile: 5ms, render: 64ms)
 GET / 200 in 71ms (compile: 20ms, render: 52ms)
 GET / 200 in 43ms (compile: 2ms, render: 40ms)
 GET / 200 in 37ms (compile: 3ms, render: 34ms)
 GET / 200 in 75ms (compile: 5ms, render: 70ms)
 GET / 200 in 77ms (compile: 19ms, render: 58ms)
 GET / 200 in 37ms (compile: 3ms, render: 34ms)
 GET / 200 in 73ms (compile: 3ms, render: 71ms)
 GET / 200 in 92ms (compile: 31ms, render: 61ms)
 GET / 200 in 42ms (compile: 6ms, render: 35ms)
 GET / 200 in 51ms (compile: 3ms, render: 47ms)
 GET / 200 in 80ms (compile: 6ms, render: 74ms)
 GET / 200 in 79ms (compile: 23ms, render: 56ms)
 GET / 200 in 43ms (compile: 6ms, render: 37ms)
 GET / 200 in 74ms (compile: 3ms, render: 71ms)
 GET / 200 in 77ms (compile: 34ms, render: 43ms)
 GET / 200 in 67ms (compile: 5ms, render: 63ms)
 GET / 200 in 69ms (compile: 20ms, render: 49ms)
 GET / 200 in 52ms (compile: 3ms, render: 49ms)
 GET / 200 in 44ms (compile: 5ms, render: 39ms)
 GET / 200 in 80ms (compile: 6ms, render: 74ms)
 GET / 200 in 82ms (compile: 21ms, render: 61ms)
 GET / 200 in 40ms (compile: 2ms, render: 38ms)
 GET / 200 in 82ms (compile: 6ms, render: 75ms)
 GET / 200 in 83ms (compile: 22ms, render: 61ms)
 GET / 200 in 41ms (compile: 7ms, render: 34ms)
 GET / 200 in 106ms (compile: 3ms, render: 103ms)
 GET / 200 in 125ms (compile: 32ms, render: 93ms)
 GET / 200 in 100ms (compile: 25ms, render: 74ms)
 GET / 200 in 47ms (compile: 6ms, render: 41ms)
 GET / 200 in 83ms (compile: 3ms, render: 80ms)
 GET / 200 in 87ms (compile: 38ms, render: 49ms)
 GET / 200 in 86ms (compile: 5ms, render: 81ms)
 GET / 200 in 89ms (compile: 21ms, render: 69ms)
 GET / 200 in 37ms (compile: 2ms, render: 34ms)
 GET / 200 in 44ms (compile: 3ms, render: 41ms)
 GET / 200 in 85ms (compile: 6ms, render: 78ms)
 GET / 200 in 86ms (compile: 26ms, render: 61ms)
 GET / 200 in 69ms (compile: 3ms, render: 67ms)
 GET / 200 in 94ms (compile: 33ms, render: 61ms)
 GET / 200 in 80ms (compile: 7ms, render: 74ms)
 GET / 200 in 64ms (compile: 24ms, render: 39ms)
 GET / 200 in 100ms (compile: 3ms, render: 97ms)
 GET / 200 in 105ms (compile: 32ms, render: 73ms)
 GET / 200 in 107ms (compile: 46ms, render: 61ms)
 GET / 200 in 40ms (compile: 7ms, render: 33ms)
 GET / 200 in 48ms (compile: 3ms, render: 45ms)
 GET / 200 in 108ms (compile: 5ms, render: 103ms)
 GET / 200 in 110ms (compile: 20ms, render: 90ms)
 GET / 200 in 112ms (compile: 34ms, render: 78ms)
 GET / 200 in 43ms (compile: 3ms, render: 40ms)
 GET / 200 in 39ms (compile: 2ms, render: 37ms)
 GET / 200 in 92ms (compile: 8ms, render: 85ms)
 GET / 200 in 96ms (compile: 25ms, render: 71ms)
 GET / 200 in 47ms (compile: 3ms, render: 44ms)
 GET / 200 in 125ms (compile: 9ms, render: 116ms)
 GET / 200 in 127ms (compile: 26ms, render: 101ms)
 GET / 200 in 54ms (compile: 10ms, render: 45ms)
 GET / 200 in 37ms (compile: 2ms, render: 35ms)
 GET / 200 in 103ms (compile: 5ms, render: 98ms)
 GET / 200 in 105ms (compile: 19ms, render: 86ms)
 GET / 200 in 106ms (compile: 38ms, render: 69ms)
 GET / 200 in 39ms (compile: 2ms, render: 37ms)
 GET / 200 in 105ms (compile: 5ms, render: 101ms)
 GET / 200 in 108ms (compile: 19ms, render: 89ms)
 GET / 200 in 111ms (compile: 33ms, render: 78ms)
 GET / 200 in 38ms (compile: 2ms, render: 36ms)
 GET / 200 in 106ms (compile: 5ms, render: 101ms)
 GET / 200 in 108ms (compile: 20ms, render: 89ms)
 GET / 200 in 111ms (compile: 35ms, render: 76ms)
 GET / 200 in 60ms (compile: 4ms, render: 56ms)
 GET / 200 in 149ms (compile: 8ms, render: 140ms)
 GET / 200 in 150ms (compile: 31ms, render: 119ms)
 GET / 200 in 57ms (compile: 9ms, render: 48ms)
 GET / 200 in 48ms (compile: 3ms, render: 45ms)
 GET / 200 in 52ms (compile: 5ms, render: 47ms)
 GET / 200 in 78ms (compile: 6ms, render: 73ms)
 GET / 200 in 81ms (compile: 23ms, render: 57ms)
 GET / 200 in 109ms (compile: 3ms, render: 106ms)
 GET / 200 in 111ms (compile: 18ms, render: 94ms)
 GET / 200 in 135ms (compile: 65ms, render: 69ms)
 GET / 200 in 57ms (compile: 10ms, render: 47ms)
 GET / 200 in 40ms (compile: 3ms, render: 37ms)
 GET / 200 in 127ms (compile: 53ms, render: 73ms)
 GET / 200 in 78ms (compile: 4ms, render: 75ms)
 GET / 200 in 80ms (compile: 23ms, render: 57ms)
 GET / 200 in 70ms (compile: 2ms, render: 67ms)
 GET / 200 in 73ms (compile: 32ms, render: 41ms)
 GET / 200 in 74ms (compile: 5ms, render: 69ms)
 GET / 200 in 75ms (compile: 19ms, render: 56ms)
 GET / 200 in 42ms (compile: 2ms, render: 39ms)
 GET / 200 in 74ms (compile: 5ms, render: 69ms)
 GET / 200 in 76ms (compile: 20ms, render: 56ms)
 GET / 200 in 39ms (compile: 7ms, render: 32ms)
 GET / 200 in 45ms (compile: 3ms, render: 42ms)
 GET / 200 in 76ms (compile: 3ms, render: 73ms)
 GET / 200 in 79ms (compile: 36ms, render: 43ms)
 GET / 200 in 38ms (compile: 4ms, render: 33ms)
 GET / 200 in 74ms (compile: 3ms, render: 71ms)
 GET / 200 in 79ms (compile: 33ms, render: 46ms)
 GET / 200 in 69ms (compile: 6ms, render: 63ms)
 GET / 200 in 71ms (compile: 21ms, render: 50ms)
 GET / 200 in 70ms (compile: 3ms, render: 68ms)
 GET / 200 in 74ms (compile: 34ms, render: 40ms)
 GET / 200 in 73ms (compile: 5ms, render: 68ms)
 GET / 200 in 73ms (compile: 32ms, render: 41ms)
 GET / 200 in 65ms (compile: 2ms, render: 63ms)
 GET / 200 in 69ms (compile: 32ms, render: 37ms)
 GET / 200 in 69ms (compile: 2ms, render: 67ms)
 GET / 200 in 72ms (compile: 31ms, render: 41ms)
 GET / 200 in 86ms (compile: 3ms, render: 83ms)
 GET / 200 in 123ms (compile: 38ms, render: 86ms)
 GET / 200 in 78ms (compile: 7ms, render: 72ms)
 GET / 200 in 81ms (compile: 23ms, render: 58ms)
 GET / 200 in 49ms (compile: 3ms, render: 46ms)
 GET / 200 in 179ms (compile: 6ms, render: 173ms)
 GET / 200 in 184ms (compile: 27ms, render: 157ms)
 GET / 200 in 62ms (compile: 16ms, render: 45ms)
 GET / 200 in 71ms (compile: 3ms, render: 68ms)
 GET / 200 in 74ms (compile: 32ms, render: 42ms)
 GET / 200 in 67ms (compile: 4ms, render: 63ms)
 GET / 200 in 69ms (compile: 20ms, render: 48ms)
 GET / 200 in 72ms (compile: 2ms, render: 70ms)
 GET / 200 in 75ms (compile: 32ms, render: 43ms)
 GET / 200 in 73ms (compile: 4ms, render: 69ms)
 GET / 200 in 74ms (compile: 19ms, render: 55ms)
 GET / 200 in 111ms (compile: 3ms, render: 107ms)
 GET / 200 in 140ms (compile: 33ms, render: 107ms)
 GET / 200 in 143ms (compile: 49ms, render: 94ms)
 GET / 200 in 68ms (compile: 11ms, render: 58ms)
 GET / 200 in 78ms (compile: 3ms, render: 75ms)
 GET / 200 in 82ms (compile: 35ms, render: 47ms)
 GET / 200 in 72ms (compile: 6ms, render: 66ms)
 GET / 200 in 74ms (compile: 22ms, render: 53ms)
 GET / 200 in 42ms (compile: 2ms, render: 40ms)
 GET / 200 in 71ms (compile: 5ms, render: 66ms)
 GET / 200 in 78ms (compile: 3ms, render: 74ms)
 GET / 200 in 79ms (compile: 18ms, render: 61ms)
 GET / 200 in 42ms (compile: 4ms, render: 38ms)
 GET / 200 in 103ms (compile: 5ms, render: 98ms)
 GET / 200 in 105ms (compile: 19ms, render: 85ms)
 GET / 200 in 106ms (compile: 34ms, render: 72ms)
 GET / 200 in 50ms (compile: 3ms, render: 47ms)
 GET / 200 in 133ms (compile: 7ms, render: 126ms)
 GET / 200 in 135ms (compile: 28ms, render: 107ms)
 GET / 200 in 138ms (compile: 50ms, render: 88ms)
 GET / 200 in 38ms (compile: 2ms, render: 36ms)
 GET / 200 in 113ms (compile: 3ms, render: 110ms)
 GET / 200 in 117ms (compile: 18ms, render: 99ms)
 GET / 200 in 152ms (compile: 62ms, render: 90ms)
 GET / 200 in 49ms (compile: 3ms, render: 46ms)
 GET / 200 in 53ms (compile: 7ms, render: 46ms)
 GET / 200 in 90ms (compile: 5ms, render: 84ms)
 GET / 200 in 92ms (compile: 22ms, render: 70ms)
 GET / 200 in 107ms (compile: 4ms, render: 103ms)
 GET / 200 in 109ms (compile: 22ms, render: 86ms)
 GET / 200 in 127ms (compile: 66ms, render: 61ms)
 GET / 200 in 42ms (compile: 7ms, render: 35ms)
 GET / 200 in 37ms (compile: 3ms, render: 35ms)
 GET / 200 in 45ms (compile: 4ms, render: 41ms)
 GET / 200 in 42ms (compile: 3ms, render: 39ms)
 GET / 200 in 38ms (compile: 4ms, render: 34ms)
 GET / 200 in 39ms (compile: 2ms, render: 37ms)
 GET / 200 in 36ms (compile: 2ms, render: 34ms)
 GET / 200 in 37ms (compile: 4ms, render: 33ms)
 GET / 200 in 43ms (compile: 4ms, render: 39ms)
 GET / 200 in 41ms (compile: 3ms, render: 38ms)
 GET / 200 in 58ms (compile: 5ms, render: 52ms)
 GET / 200 in 76ms (compile: 4ms, render: 72ms)
 GET / 200 in 77ms (compile: 34ms, render: 43ms)
 GET / 200 in 37ms (compile: 2ms, render: 35ms)
 GET / 200 in 42ms (compile: 2ms, render: 40ms)
 GET / 200 in 71ms (compile: 5ms, render: 66ms)
 GET / 200 in 73ms (compile: 20ms, render: 53ms)
 GET / 200 in 42ms (compile: 3ms, render: 39ms)
 GET / 200 in 69ms (compile: 2ms, render: 67ms)
 GET / 200 in 88ms (compile: 33ms, render: 56ms)
 GET / 200 in 45ms (compile: 6ms, render: 40ms)
 GET / 200 in 36ms (compile: 2ms, render: 33ms)
 GET / 200 in 36ms (compile: 2ms, render: 34ms)
 GET / 200 in 78ms (compile: 4ms, render: 73ms)
 GET / 200 in 80ms (compile: 19ms, render: 61ms)
 GET / 200 in 38ms (compile: 3ms, render: 36ms)
 GET / 200 in 36ms (compile: 2ms, render: 34ms)
 GET / 200 in 73ms (compile: 4ms, render: 69ms)
 GET / 200 in 75ms (compile: 19ms, render: 56ms)
 GET / 200 in 37ms (compile: 2ms, render: 35ms)
 GET / 200 in 41ms (compile: 5ms, render: 36ms)
 GET / 200 in 89ms (compile: 5ms, render: 84ms)
 GET / 200 in 65ms (compile: 8ms, render: 58ms)
 GET / 200 in 48ms (compile: 3ms, render: 44ms)
 GET / 200 in 54ms (compile: 7ms, render: 47ms)
 GET / 200 in 42ms (compile: 3ms, render: 39ms)
 GET / 200 in 46ms (compile: 6ms, render: 41ms)
 GET / 200 in 76ms (compile: 3ms, render: 73ms)
 GET / 200 in 79ms (compile: 35ms, render: 44ms)
 GET / 200 in 70ms (compile: 5ms, render: 66ms)
 GET / 200 in 72ms (compile: 20ms, render: 53ms)
 GET / 200 in 38ms (compile: 3ms, render: 35ms)
 GET / 200 in 70ms (compile: 4ms, render: 66ms)
